id,shares
id_36646,2483
id_36647,1667
id_36648,3212
id_36649,4491
id_36650,2601
id_36651,9718
id_36652,1933
id_36653,5923
id_36654,5070
id_36655,4208
id_36656,2382
id_36657,21926
id_36658,6887
id_36659,6165
id_36660,8982
id_36661,1456
id_36662,3174
id_36663,2702
id_36664,6008
id_36665,965
id_36666,13152
id_36667,1576
id_36668,5470
id_36669,2618
id_36670,2812
id_36671,2813
id_36672,5013
id_36673,2097
id_36674,2705
id_36675,8375
id_36676,3382
id_36677,13259
id_36678,3256
id_36679,2465
id_36680,1603
id_36681,4557
id_36682,4927
id_36683,7877
id_36684,4565
id_36685,2406
id_36686,2997
id_36687,2483
id_36688,4812
id_36689,2525
id_36690,2804
id_36691,4623
id_36692,2155
id_36693,1027
id_36694,2065
id_36695,2541
id_36696,1679
id_36697,2852
id_36698,1116
id_36699,6284
id_36700,1837
id_36701,2732
id_36702,1633
id_36703,1408
id_36704,2383
id_36705,8883
id_36706,1376
id_36707,2369
id_36708,4529
id_36709,1983
id_36710,4010
id_36711,3082
id_36712,7459
id_36713,2346
id_36714,2139
id_36715,1161
id_36716,5754
id_36717,2773
id_36718,2429
id_36719,1022
id_36720,2145
id_36721,3357
id_36722,5984
id_36723,3029
id_36724,2261
id_36725,1099
id_36726,3566
id_36727,6516
id_36728,2962
id_36729,1105
id_36730,3417
id_36731,1627
id_36732,1988
id_36733,1301
id_36734,2166
id_36735,4974
id_36736,1711
id_36737,3187
id_36738,1304
id_36739,3441
id_36740,2582
id_36741,4180
id_36742,1925
id_36743,3046
id_36744,3962
id_36745,1781
id_36746,1361
id_36747,3530
id_36748,2613
id_36749,1581
id_36750,1883
id_36751,6150
id_36752,4385
id_36753,10950
id_36754,1615
id_36755,4422
id_36756,3298
id_36757,7412
id_36758,1954
id_36759,3974
id_36760,1422
id_36761,3014
id_36762,1408
id_36763,4296
id_36764,1545
id_36765,1650
id_36766,4378
id_36767,8750
id_36768,1107
id_36769,2921
id_36770,4290
id_36771,3843
id_36772,9909
id_36773,2263
id_36774,2315
id_36775,3240
id_36776,4476
id_36777,3989
id_36778,6883
id_36779,2639
id_36780,4168
id_36781,2776
id_36782,6031
id_36783,1689
id_36784,2809
id_36785,5791
id_36786,1849
id_36787,4339
id_36788,6652
id_36789,5585
id_36790,2007
id_36791,6081
id_36792,6245
id_36793,12101
id_36794,24115
id_36795,2103
id_36796,4110
id_36797,1096
id_36798,2956
id_36799,4195
id_36800,4587
id_36801,1586
id_36802,2249
id_36803,4535
id_36804,7521
id_36805,9803
id_36806,1928
id_36807,4836
id_36808,4900
id_36809,2018
id_36810,3666
id_36811,1767
id_36812,959
id_36813,2395
id_36814,1967
id_36815,6115
id_36816,2718
id_36817,1963
id_36818,2838
id_36819,2577
id_36820,2016
id_36821,2753
id_36822,1271
id_36823,3196
id_36824,9034
id_36825,2516
id_36826,3629
id_36827,3673
id_36828,2438
id_36829,5713
id_36830,2212
id_36831,2459
id_36832,5930
id_36833,3210
id_36834,6317
id_36835,1851
id_36836,3393
id_36837,3665
id_36838,1586
id_36839,3900
id_36840,3148
id_36841,1249
id_36842,3651
id_36843,2288
id_36844,1581
id_36845,5342
id_36846,4454
id_36847,2864
id_36848,2257
id_36849,4881
id_36850,2590
id_36851,3331
id_36852,1931
id_36853,2155
id_36854,2894
id_36855,4953
id_36856,2742
id_36857,2250
id_36858,3690
id_36859,4733
id_36860,3009
id_36861,2922
id_36862,3290
id_36863,4463
id_36864,3568
id_36865,2121
id_36866,27604
id_36867,4912
id_36868,2740
id_36869,2922
id_36870,9422
id_36871,9771
id_36872,2127
id_36873,2142
id_36874,2218
id_36875,10889
id_36876,8344
id_36877,2035
id_36878,1355
id_36879,1740
id_36880,1972
id_36881,6831
id_36882,4528
id_36883,2885
id_36884,6700
id_36885,4176
id_36886,2716
id_36887,1682
id_36888,4732
id_36889,2548
id_36890,1559
id_36891,1437
id_36892,9174
id_36893,8228
id_36894,2982
id_36895,2378
id_36896,4701
id_36897,3511
id_36898,5731
id_36899,7440
id_36900,2926
id_36901,4166
id_36902,1277
id_36903,1934
id_36904,3046
id_36905,16126
id_36906,1571
id_36907,1411
id_36908,1711
id_36909,1470
id_36910,4874
id_36911,1850
id_36912,10755
id_36913,1993
id_36914,6781
id_36915,2021
id_36916,3440
id_36917,2172
id_36918,3739
id_36919,2734
id_36920,9355
id_36921,4190
id_36922,1344
id_36923,2468
id_36924,3445
id_36925,11044
id_36926,4633
id_36927,2687
id_36928,3186
id_36929,2811
id_36930,3474
id_36931,2939
id_36932,1673
id_36933,1637
id_36934,4473
id_36935,2712
id_36936,3535
id_36937,2441
id_36938,2170
id_36939,2694
id_36940,7059
id_36941,3393
id_36942,1021
id_36943,1423
id_36944,1336
id_36945,2522
id_36946,3550
id_36947,4661
id_36948,5787
id_36949,6636
id_36950,2974
id_36951,4202
id_36952,4979
id_36953,3224
id_36954,8095
id_36955,4132
id_36956,2498
id_36957,24200
id_36958,3746
id_36959,1162
id_36960,2481
id_36961,3441
id_36962,1606
id_36963,4609
id_36964,5037
id_36965,2759
id_36966,12206
id_36967,3795
id_36968,3161
id_36969,2022
id_36970,3726
id_36971,8372
id_36972,4675
id_36973,2205
id_36974,1079
id_36975,3455
id_36976,2078
id_36977,2708
id_36978,1309
id_36979,2239
id_36980,5176
id_36981,4999
id_36982,3394
id_36983,5397
id_36984,2432
id_36985,3442
id_36986,2308
id_36987,1088
id_36988,1565
id_36989,2351
id_36990,2010
id_36991,1628
id_36992,3537
id_36993,4548
id_36994,3368
id_36995,2664
id_36996,1678
id_36997,3862
id_36998,4001
id_36999,3561
id_37000,2173
id_37001,1686
id_37002,2198
id_37003,5343
id_37004,4063
id_37005,1741
id_37006,2657
id_37007,4765
id_37008,3226
id_37009,6919
id_37010,2503
id_37011,3338
id_37012,2054
id_37013,2896
id_37014,1471
id_37015,3572
id_37016,1696
id_37017,4197
id_37018,1121
id_37019,4049
id_37020,4382
id_37021,2045
id_37022,9333
id_37023,1752
id_37024,2532
id_37025,1458
id_37026,8283
id_37027,2235
id_37028,2264
id_37029,4169
id_37030,3119
id_37031,1810
id_37032,7393
id_37033,2336
id_37034,3671
id_37035,6672
id_37036,3610
id_37037,1675
id_37038,1962
id_37039,2306
id_37040,2278
id_37041,7269
id_37042,2817
id_37043,7237
id_37044,2476
id_37045,3230
id_37046,1167
id_37047,3243
id_37048,2837
id_37049,3899
id_37050,3300
id_37051,5192
id_37052,2119
id_37053,1868
id_37054,2870
id_37055,1638
id_37056,1471
id_37057,4090
id_37058,2125
id_37059,3861
id_37060,6834
id_37061,1489
id_37062,6107
id_37063,2061
id_37064,4345
id_37065,3091
id_37066,2325
id_37067,4715
id_37068,1456
id_37069,2364
id_37070,2063
id_37071,27647
id_37072,1515
id_37073,3935
id_37074,1586
id_37075,5648
id_37076,2478
id_37077,4131
id_37078,2004
id_37079,6499
id_37080,3197
id_37081,7291
id_37082,2344
id_37083,8857
id_37084,1888
id_37085,2629
id_37086,3049
id_37087,2797
id_37088,1451
id_37089,2034
id_37090,10719
id_37091,2706
id_37092,3445
id_37093,3505
id_37094,2015
id_37095,8532
id_37096,2715
id_37097,5600
id_37098,7389
id_37099,4620
id_37100,6249
id_37101,5058
id_37102,4894
id_37103,2901
id_37104,1421
id_37105,2494
id_37106,6049
id_37107,4075
id_37108,1881
id_37109,2266
id_37110,1676
id_37111,3438
id_37112,1913
id_37113,1747
id_37114,13632
id_37115,5604
id_37116,1535
id_37117,1481
id_37118,2333
id_37119,4143
id_37120,2314
id_37121,2940
id_37122,6258
id_37123,1702
id_37124,8502
id_37125,5973
id_37126,5352
id_37127,2941
id_37128,7342
id_37129,1906
id_37130,1226
id_37131,1399
id_37132,1924
id_37133,3506
id_37134,9620
id_37135,2071
id_37136,2808
id_37137,1673
id_37138,6172
id_37139,9670
id_37140,1830
id_37141,1540
id_37142,2145
id_37143,6442
id_37144,2511
id_37145,2168
id_37146,3833
id_37147,6715
id_37148,4352
id_37149,1619
id_37150,2959
id_37151,3377
id_37152,4526
id_37153,2645
id_37154,2635
id_37155,3290
id_37156,1793
id_37157,1717
id_37158,2336
id_37159,1767
id_37160,3585
id_37161,3281
id_37162,4840
id_37163,1357
id_37164,1772
id_37165,2691
id_37166,1681
id_37167,6248
id_37168,5414
id_37169,2230
id_37170,1823
id_37171,9222
id_37172,3833
id_37173,2433
id_37174,3347
id_37175,1689
id_37176,3782
id_37177,1923
id_37178,3041
id_37179,1868
id_37180,4701
id_37181,2224
id_37182,3280
id_37183,1066
id_37184,2912
id_37185,2218
id_37186,1695
id_37187,2769
id_37188,1079
id_37189,4083
id_37190,4966
id_37191,2419
id_37192,1859
id_37193,1300
id_37194,2112
id_37195,3651
id_37196,3828
id_37197,2542
id_37198,2048
id_37199,3822
id_37200,2154
id_37201,1658
id_37202,10727
id_37203,1973
id_37204,4839
id_37205,3532
id_37206,1760
id_37207,1429
id_37208,2589
id_37209,6123
id_37210,3413
id_37211,10335
id_37212,3413
id_37213,19122
id_37214,2431
id_37215,2552
id_37216,6733
id_37217,2214
id_37218,1982
id_37219,2728
id_37220,2900
id_37221,1419
id_37222,2489
id_37223,1712
id_37224,3518
id_37225,2919
id_37226,1001
id_37227,5996
id_37228,2857
id_37229,3102
id_37230,3922
id_37231,3114
id_37232,2242
id_37233,2648
id_37234,4218
id_37235,7261
id_37236,9596
id_37237,4153
id_37238,2220
id_37239,2712
id_37240,2673
id_37241,3261
id_37242,8269
id_37243,5868
id_37244,1807
id_37245,2332
id_37246,2529
id_37247,6640
id_37248,2041
id_37249,2174
id_37250,2397
id_37251,2437
id_37252,1311
id_37253,1515
id_37254,2056
id_37255,1926
id_37256,2600
id_37257,1172
id_37258,2626
id_37259,1638
id_37260,2591
id_37261,2662
id_37262,4590
id_37263,1345
id_37264,3141
id_37265,1560
id_37266,2086
id_37267,2469
id_37268,1342
id_37269,1445
id_37270,840
id_37271,3688
id_37272,7026
id_37273,1546
id_37274,2086
id_37275,2673
id_37276,5258
id_37277,2604
id_37278,2339
id_37279,6759
id_37280,33743
id_37281,3897
id_37282,4153
id_37283,4236
id_37284,1831
id_37285,5780
id_37286,1511
id_37287,3230
id_37288,8136
id_37289,1966
id_37290,4883
id_37291,1334
id_37292,1547
id_37293,2123
id_37294,7717
id_37295,3254
id_37296,2373
id_37297,1873
id_37298,3527
id_37299,3739
id_37300,2079
id_37301,2219
id_37302,8214
id_37303,3265
id_37304,2544
id_37305,1939
id_37306,6994
id_37307,2386
id_37308,1544
id_37309,3163
id_37310,1403
id_37311,12296
id_37312,2754
id_37313,2132
id_37314,4753
id_37315,2811
id_37316,1950
id_37317,2035
id_37318,3979
id_37319,1665
id_37320,1018
id_37321,2128
id_37322,3027
id_37323,5030
id_37324,12264
id_37325,3075
id_37326,1585
id_37327,6458
id_37328,10269
id_37329,3601
id_37330,1597
id_37331,16742
id_37332,4632
id_37333,1614
id_37334,1954
id_37335,2880
id_37336,5923
id_37337,3426
id_37338,5225
id_37339,4907
id_37340,4374
id_37341,6261
id_37342,6728
id_37343,3414
id_37344,3828
id_37345,2868
id_37346,8485
id_37347,1457
id_37348,5735
id_37349,4123
id_37350,2856
id_37351,13899
id_37352,11786
id_37353,2180
id_37354,2522
id_37355,8274
id_37356,8085
id_37357,8817
id_37358,3171
id_37359,4029
id_37360,907
id_37361,1447
id_37362,1682
id_37363,2116
id_37364,27145
id_37365,2326
id_37366,2027
id_37367,1610
id_37368,2317
id_37369,2270
id_37370,8052
id_37371,3503
id_37372,1992
id_37373,4075
id_37374,2525
id_37375,2134
id_37376,2679
id_37377,2947
id_37378,1928
id_37379,3800
id_37380,1324
id_37381,2773
id_37382,1772
id_37383,2145
id_37384,4456
id_37385,5807
id_37386,3879
id_37387,1886
id_37388,1955
id_37389,12726
id_37390,4462
id_37391,7072
id_37392,4697
id_37393,9246
id_37394,1557
id_37395,2137
id_37396,1299
id_37397,1652
id_37398,8282
id_37399,1041
id_37400,999
id_37401,2083
id_37402,1805
id_37403,1347
id_37404,4911
id_37405,8289
id_37406,4669
id_37407,2158
id_37408,3463
id_37409,4037
id_37410,1947
id_37411,3786
id_37412,1734
id_37413,7338
id_37414,6001
id_37415,4433
id_37416,2476
id_37417,1907
id_37418,1502
id_37419,1937
id_37420,13768
id_37421,925
id_37422,3955
id_37423,1550
id_37424,2596
id_37425,3548
id_37426,6181
id_37427,2753
id_37428,7183
id_37429,1858
id_37430,2448
id_37431,7658
id_37432,3589
id_37433,4437
id_37434,2891
id_37435,3386
id_37436,2606
id_37437,2796
id_37438,1351
id_37439,2509
id_37440,5902
id_37441,2557
id_37442,1355
id_37443,1226
id_37444,4024
id_37445,2706
id_37446,1943
id_37447,2715
id_37448,2870
id_37449,2273
id_37450,1172
id_37451,968
id_37452,1928
id_37453,10889
id_37454,1671
id_37455,4106
id_37456,4379
id_37457,1803
id_37458,3123
id_37459,2540
id_37460,1209
id_37461,2030
id_37462,1222
id_37463,4770
id_37464,1479
id_37465,3294
id_37466,1723
id_37467,3588
id_37468,8790
id_37469,9669
id_37470,4003
id_37471,1378
id_37472,2086
id_37473,14405
id_37474,2746
id_37475,2822
id_37476,2628
id_37477,1355
id_37478,6211
id_37479,8603
id_37480,2724
id_37481,1738
id_37482,3476
id_37483,5096
id_37484,3959
id_37485,1768
id_37486,4745
id_37487,2762
id_37488,12224
id_37489,1819
id_37490,7278
id_37491,1139
id_37492,2919
id_37493,3627
id_37494,14640
id_37495,1273
id_37496,2275
id_37497,1454
id_37498,4003
id_37499,4665
id_37500,4579
id_37501,17267
id_37502,8255
id_37503,4029
id_37504,1468
id_37505,3482
id_37506,2768
id_37507,2904
id_37508,9202
id_37509,8331
id_37510,2945
id_37511,3308
id_37512,1946
id_37513,2192
id_37514,1498
id_37515,7946
id_37516,11371
id_37517,3871
id_37518,2022
id_37519,7924
id_37520,5286
id_37521,3102
id_37522,2682
id_37523,3805
id_37524,5522
id_37525,4465
id_37526,2338
id_37527,2483
id_37528,4128
id_37529,2923
id_37530,3088
id_37531,12571
id_37532,1129
id_37533,4045
id_37534,3269
id_37535,4045
id_37536,8114
id_37537,18741
id_37538,2497
id_37539,12662
id_37540,1197
id_37541,2014
id_37542,1427
id_37543,1492
id_37544,3771
id_37545,12662
id_37546,1907
id_37547,3461
id_37548,2961
id_37549,3903
id_37550,2667
id_37551,10533
id_37552,2038
id_37553,3754
id_37554,3464
id_37555,1684
id_37556,6166
id_37557,2969
id_37558,1955
id_37559,3417
id_37560,1969
id_37561,3316
id_37562,10477
id_37563,1386
id_37564,1988
id_37565,5296
id_37566,3453
id_37567,1093
id_37568,1470
id_37569,1651
id_37570,1332
id_37571,2485
id_37572,2826
id_37573,3378
id_37574,2709
id_37575,2121
id_37576,2717
id_37577,1450
id_37578,4369
id_37579,3307
id_37580,2087
id_37581,4300
id_37582,6475
id_37583,1625
id_37584,1745
id_37585,1651
id_37586,2189
id_37587,9534
id_37588,15193
id_37589,3170
id_37590,1214
id_37591,1715
id_37592,8962
id_37593,6121
id_37594,3108
id_37595,4135
id_37596,2030
id_37597,8252
id_37598,1831
id_37599,2500
id_37600,11769
id_37601,11966
id_37602,4337
id_37603,6235
id_37604,1947
id_37605,5096
id_37606,4988
id_37607,2955
id_37608,3044
id_37609,2205
id_37610,2147
id_37611,4316
id_37612,2031
id_37613,2738
id_37614,3740
id_37615,2229
id_37616,1931
id_37617,14386
id_37618,2366
id_37619,8850
id_37620,3289
id_37621,15297
id_37622,2929
id_37623,1536
id_37624,7608
id_37625,2420
id_37626,4162
id_37627,2305
id_37628,2111
id_37629,2050
id_37630,2008
id_37631,4056
id_37632,29489
id_37633,1924
id_37634,1230
id_37635,2885
id_37636,3545
id_37637,4001
id_37638,2401
id_37639,5220
id_37640,4035
id_37641,7064
id_37642,2302
id_37643,6456
id_37644,23776
id_37645,1736
id_37646,3132
id_37647,1540
id_37648,13174
id_37649,3830
id_37650,1564
id_37651,2364
id_37652,3980
id_37653,2454
id_37654,1924
id_37655,1306
id_37656,2796
id_37657,11895
id_37658,2353
id_37659,3498
id_37660,1808
id_37661,4058
id_37662,3452
id_37663,4940
id_37664,1413
id_37665,2779
id_37666,2870
id_37667,2013
id_37668,4126
id_37669,2469
id_37670,1490
id_37671,10718
id_37672,6840
id_37673,4454
id_37674,3636
id_37675,10979
id_37676,3712
id_37677,2826
id_37678,4626
id_37679,2536
id_37680,3761
id_37681,1893
id_37682,4895
id_37683,13109
id_37684,4617
id_37685,3536
id_37686,2611
id_37687,5297
id_37688,2802
id_37689,6969
id_37690,12677
id_37691,3724
id_37692,3600
id_37693,5011
id_37694,6315
id_37695,3460
id_37696,4063
id_37697,9408
id_37698,4711
id_37699,4144
id_37700,1876
id_37701,5371
id_37702,2667
id_37703,2704
id_37704,1967
id_37705,1233
id_37706,2312
id_37707,1756
id_37708,6572
id_37709,2406
id_37710,3768
id_37711,1897
id_37712,2709
id_37713,5166
id_37714,3143
id_37715,1213
id_37716,2582
id_37717,1765
id_37718,1338
id_37719,5804
id_37720,5074
id_37721,2494
id_37722,2967
id_37723,2285
id_37724,1513
id_37725,3392
id_37726,2729
id_37727,2269
id_37728,3566
id_37729,1113
id_37730,4676
id_37731,2543
id_37732,2807
id_37733,6049
id_37734,5110
id_37735,3452
id_37736,1913
id_37737,2586
id_37738,2495
id_37739,1547
id_37740,7735
id_37741,11693
id_37742,2700
id_37743,8781
id_37744,5468
id_37745,2448
id_37746,1955
id_37747,3923
id_37748,21151
id_37749,2528
id_37750,1939
id_37751,4269
id_37752,2321
id_37753,5312
id_37754,3712
id_37755,1778
id_37756,5906
id_37757,8610
id_37758,1732
id_37759,1076
id_37760,3125
id_37761,3622
id_37762,2215
id_37763,2784
id_37764,1699
id_37765,13599
id_37766,17638
id_37767,2747
id_37768,1700
id_37769,1178
id_37770,5548
id_37771,13756
id_37772,1884
id_37773,9439
id_37774,2241
id_37775,2406
id_37776,1864
id_37777,1750
id_37778,2696
id_37779,3936
id_37780,11080
id_37781,2861
id_37782,7014
id_37783,2524
id_37784,2157
id_37785,1808
id_37786,2378
id_37787,2800
id_37788,1565
id_37789,1915
id_37790,1250
id_37791,4955
id_37792,1995
id_37793,1863
id_37794,2446
id_37795,1282
id_37796,2264
id_37797,7930
id_37798,3207
id_37799,4283
id_37800,4139
id_37801,6862
id_37802,3435
id_37803,4581
id_37804,2478
id_37805,17489
id_37806,1859
id_37807,1842
id_37808,3835
id_37809,1665
id_37810,4403
id_37811,8996
id_37812,7700
id_37813,1710
id_37814,2122
id_37815,5437
id_37816,3444
id_37817,1289
id_37818,1716
id_37819,2607
id_37820,1922
id_37821,3824
id_37822,2312
id_37823,4855
id_37824,6055
id_37825,7159
id_37826,1754
id_37827,1175
id_37828,7069
id_37829,1161
id_37830,7444
id_37831,1955
id_37832,5693
id_37833,7555
id_37834,1369
id_37835,2399
id_37836,3203
id_37837,3368
id_37838,6173
id_37839,5196
id_37840,1324
id_37841,4588
id_37842,2476
id_37843,2059
id_37844,6101
id_37845,3817
id_37846,3713
id_37847,1720
id_37848,2043
id_37849,3415
id_37850,3441
id_37851,2336
id_37852,1692
id_37853,2786
id_37854,4450
id_37855,4245
id_37856,2152
id_37857,4579
id_37858,2361
id_37859,1025
id_37860,3381
id_37861,10979
id_37862,2161
id_37863,12796
id_37864,3547
id_37865,7198
id_37866,1865
id_37867,3153
id_37868,3104
id_37869,1966
id_37870,2385
id_37871,3081
id_37872,2252
id_37873,4496
id_37874,3443
id_37875,3596
id_37876,5774
id_37877,1868
id_37878,2524
id_37879,3436
id_37880,5358
id_37881,1708
id_37882,3649
id_37883,2700
id_37884,2774
id_37885,4196
id_37886,4432
id_37887,4565
id_37888,5515
id_37889,2500
id_37890,2142
id_37891,1460
id_37892,7737
id_37893,8133
id_37894,2313
id_37895,3340
id_37896,2677
id_37897,3623
id_37898,1278
id_37899,2021
id_37900,2508
id_37901,5738
id_37902,1473
id_37903,6153
id_37904,12688
id_37905,2721
id_37906,8272
id_37907,1164
id_37908,1309
id_37909,2027
id_37910,4698
id_37911,3078
id_37912,1120
id_37913,7731
id_37914,4515
id_37915,5128
id_37916,4439
id_37917,3470
id_37918,2202
id_37919,1851
id_37920,4024
id_37921,4363
id_37922,1599
id_37923,11228
id_37924,1990
id_37925,4160
id_37926,3653
id_37927,5378
id_37928,4291
id_37929,3401
id_37930,1767
id_37931,4505
id_37932,2812
id_37933,1559
id_37934,3105
id_37935,4418
id_37936,7842
id_37937,3893
id_37938,10906
id_37939,2470
id_37940,5144
id_37941,2641
id_37942,8526
id_37943,2017
id_37944,2327
id_37945,1818
id_37946,1573
id_37947,7222
id_37948,1286
id_37949,4948
id_37950,8470
id_37951,2830
id_37952,5527
id_37953,5224
id_37954,1450
id_37955,2240
id_37956,3553
id_37957,9303
id_37958,4092
id_37959,3967
id_37960,5808
id_37961,4954
id_37962,14457
id_37963,5062
id_37964,5960
id_37965,4391
id_37966,8616
id_37967,5264
id_37968,1831
id_37969,3337
id_37970,1941
id_37971,4297
id_37972,1780
id_37973,5491
id_37974,1761
id_37975,8260
id_37976,2684
id_37977,3638
id_37978,2778
id_37979,3580
id_37980,975
id_37981,1973
id_37982,3047
id_37983,1713
id_37984,1493
id_37985,1988
id_37986,2302
id_37987,3694
id_37988,1747
id_37989,6869
id_37990,7821
id_37991,1846
id_37992,2838
id_37993,9223
id_37994,2446
id_37995,2078
id_37996,1582
id_37997,11625
id_37998,2755
id_37999,6563
id_38000,1552
id_38001,2853
id_38002,1933
id_38003,1795
id_38004,1976
id_38005,1903
id_38006,1743
id_38007,2423
id_38008,3410
id_38009,2471
id_38010,2174
id_38011,2218
id_38012,1700
id_38013,2244
id_38014,1345
id_38015,2075
id_38016,1575
id_38017,1497
id_38018,4064
id_38019,1312
id_38020,1940
id_38021,4507
id_38022,4349
id_38023,1104
id_38024,2232
id_38025,1230
id_38026,2463
id_38027,1948
id_38028,1370
id_38029,1132
id_38030,2166
id_38031,1848
id_38032,5061
id_38033,2871
id_38034,1468
id_38035,5946
id_38036,6045
id_38037,2053
id_38038,1574
id_38039,3287
id_38040,1761
id_38041,1895
id_38042,1767
id_38043,3708
id_38044,1323
id_38045,2472
id_38046,1486
id_38047,1586
id_38048,1792
id_38049,3513
id_38050,5519
id_38051,2828
id_38052,2306
id_38053,3266
id_38054,3253
id_38055,2881
id_38056,1052
id_38057,4006
id_38058,5413
id_38059,3791
id_38060,12744
id_38061,15074
id_38062,4837
id_38063,1703
id_38064,1831
id_38065,2911
id_38066,1481
id_38067,4922
id_38068,6685
id_38069,5652
id_38070,2825
id_38071,2417
id_38072,2922
id_38073,2938
id_38074,2984
id_38075,3154
id_38076,3384
id_38077,3353
id_38078,1919
id_38079,7708
id_38080,1201
id_38081,2403
id_38082,2776
id_38083,2792
id_38084,1807
id_38085,2328
id_38086,1978
id_38087,1323
id_38088,2490
id_38089,2321
id_38090,2622
id_38091,2715
id_38092,5553
id_38093,7000
id_38094,1488
id_38095,1763
id_38096,1651
id_38097,3747
id_38098,2428
id_38099,3824
id_38100,3158
id_38101,3063
id_38102,4300
id_38103,1375
id_38104,1650
id_38105,1610
id_38106,3566
id_38107,3490
id_38108,1582
id_38109,7574
id_38110,3221
id_38111,1628
id_38112,2297
id_38113,3262
id_38114,2716
id_38115,2596
id_38116,1031
id_38117,4737
id_38118,4437
id_38119,2346
id_38120,1687
id_38121,28602
id_38122,2197
id_38123,4944
id_38124,4930
id_38125,3103
id_38126,1563
id_38127,21787
id_38128,2168
id_38129,3542
id_38130,2197
id_38131,2017
id_38132,2415
id_38133,6493
id_38134,6317
id_38135,2979
id_38136,1280
id_38137,3855
id_38138,5416
id_38139,942
id_38140,2284
id_38141,3218
id_38142,2291
id_38143,2268
id_38144,1097
id_38145,6917
id_38146,2279
id_38147,5863
id_38148,3768
id_38149,1730
id_38150,2717
id_38151,2509
id_38152,1864
id_38153,2660
id_38154,5380
id_38155,3650
id_38156,3130
id_38157,4913
id_38158,1173
id_38159,2653
id_38160,3024
id_38161,2128
id_38162,1054
id_38163,6528
id_38164,2356
id_38165,2542
id_38166,3958
id_38167,3609
id_38168,6713
id_38169,11285
id_38170,9718
id_38171,3582
id_38172,1770
id_38173,1760
id_38174,1432
id_38175,6259
id_38176,3606
id_38177,2048
id_38178,1952
id_38179,4744
id_38180,3156
id_38181,3953
id_38182,2532
id_38183,16119
id_38184,2058
id_38185,6279
id_38186,7638
id_38187,1507
id_38188,3855
id_38189,6881
id_38190,2621
id_38191,5014
id_38192,2172
id_38193,2370
id_38194,7454
id_38195,2134
id_38196,1622
id_38197,5551
id_38198,9463
id_38199,4116
id_38200,1758
id_38201,6416
id_38202,2143
id_38203,2507
id_38204,4902
id_38205,4432
id_38206,2235
id_38207,2340
id_38208,2662
id_38209,4844
id_38210,2942
id_38211,2149
id_38212,1854
id_38213,9539
id_38214,5243
id_38215,2188
id_38216,8202
id_38217,6895
id_38218,6263
id_38219,4155
id_38220,2055
id_38221,1613
id_38222,6345
id_38223,3018
id_38224,4823
id_38225,2601
id_38226,4748
id_38227,1572
id_38228,3328
id_38229,1819
id_38230,2352
id_38231,3077
id_38232,2682
id_38233,3228
id_38234,2312
id_38235,1844
id_38236,2759
id_38237,3360
id_38238,5851
id_38239,1444
id_38240,2524
id_38241,1982
id_38242,1930
id_38243,2131
id_38244,1542
id_38245,7124
id_38246,2363
id_38247,11119
id_38248,3039
id_38249,1617
id_38250,4094
id_38251,2318
id_38252,1976
id_38253,1166
id_38254,3656
id_38255,1919
id_38256,1323
id_38257,1463
id_38258,8237
id_38259,1913
id_38260,1658
id_38261,3107
id_38262,2630
id_38263,1867
id_38264,4436
id_38265,1403
id_38266,2442
id_38267,3984
id_38268,3007
id_38269,2336
id_38270,6008
id_38271,2684
id_38272,1143
id_38273,5355
id_38274,1385
id_38275,3214
id_38276,2876
id_38277,2570
id_38278,4991
id_38279,1883
id_38280,1277
id_38281,5982
id_38282,8661
id_38283,1266
id_38284,2867
id_38285,2901
id_38286,2072
id_38287,1656
id_38288,11586
id_38289,3486
id_38290,944
id_38291,1635
id_38292,4964
id_38293,3956
id_38294,16439
id_38295,1993
id_38296,1575
id_38297,9814
id_38298,1664
id_38299,1316
id_38300,6705
id_38301,3591
id_38302,3183
id_38303,2475
id_38304,4602
id_38305,6259
id_38306,1929
id_38307,1790
id_38308,982
id_38309,2534
id_38310,2945
id_38311,3506
id_38312,2633
id_38313,2462
id_38314,2186
id_38315,1860
id_38316,3286
id_38317,2202
id_38318,6753
id_38319,1468
id_38320,4152
id_38321,3088
id_38322,5401
id_38323,1994
id_38324,3953
id_38325,1824
id_38326,1853
id_38327,7497
id_38328,1933
id_38329,2537
id_38330,1884
id_38331,3420
id_38332,1605
id_38333,7690
id_38334,1286
id_38335,7689
id_38336,1910
id_38337,2808
id_38338,2048
id_38339,1751
id_38340,1749
id_38341,2998
id_38342,1846
id_38343,4560
id_38344,4935
id_38345,5059
id_38346,1960
id_38347,6481
id_38348,1550
id_38349,1727
id_38350,4423
id_38351,1719
id_38352,8422
id_38353,2314
id_38354,4814
id_38355,10836
id_38356,3158
id_38357,2005
id_38358,2689
id_38359,3670
id_38360,1060
id_38361,3312
id_38362,3779
id_38363,1541
id_38364,2528
id_38365,3490
id_38366,12554
id_38367,1717
id_38368,4526
id_38369,7133
id_38370,5978
id_38371,5861
id_38372,2470
id_38373,5615
id_38374,7578
id_38375,2112
id_38376,7873
id_38377,13301
id_38378,2700
id_38379,1569
id_38380,2682
id_38381,5300
id_38382,4474
id_38383,4934
id_38384,3453
id_38385,3139
id_38386,1602
id_38387,1981
id_38388,1959
id_38389,2761
id_38390,4827
id_38391,3073
id_38392,11889
id_38393,2545
id_38394,5298
id_38395,4999
